SalesOrderID,Country,OrderDate,SalesChannelCode,ProdID,StyleName,CustomerAccountNumber,StoreKey,ProductLabel,ProductName,ProductDescription,Manufacturer,BrandName,Class,Color,StockType,Units,SalesAmount,RePurch,NSAT,SubCategory,Category,Sale Size
SO460254,United States,"Wednesday, November 27, 2013",S,220,Product0203029,AW00000271,278,203029,Litware Home Theater System 7.1 Channel X711 Silver,"660 watts into 7.1 channels (110 watts per channel at 6 Ohms, 1 kHz, 1 channel driven)","Litware, Inc.",Litware,Deluxe,Silver,High,4,"$4,436.00 ",3,4,Home Theater System,TV and Video,Medium
SO4533511,United States,"Thursday, June 27, 2013",S,236,Product0203045,AW00000342,223,203045,Litware Home Theater System 7.1 Channel X711 Brown,"660 watts into 7.1 channels (110 watts per channel at 6 Ohms, 1 kHz, 1 channel driven)","Litware, Inc.",Litware,Deluxe,Brown,High,4,"$4,436.00 ",3,4,Home Theater System,TV and Video,Medium
SO460495,United States,"Saturday, January 5, 2013",S,204,Product0203013,AW00000328,132,203013,Litware Home Theater System 7.1 Channel X711 Black,"660 watts into 7.1 channels (110 watts per channel at 6 Ohms, 1 kHz, 1 channel driven)","Litware, Inc.",Litware,Deluxe,Black,High,4,"$4,436.00 ",4,3,Home Theater System,TV and Video,Medium
SO7194827,United States,"Friday, September 18, 2015",S,1614,Product0602044,AW00000170,36,602044,SV DVD 14-Inch Player Portable L100 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",Southridge Video,Southridge Video,Deluxe,White,High,4,"$1,039.96 ",0,5,Movie DVD,"Music, Movies and Audio Books",Medium
SO6946531,United States,"Thursday, September 10, 2015",S,1655,Product0602085,AW00000700,188,602085,Contoso DVD 15-Inch Player Portable L200 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd",Contoso,Deluxe,Silver,High,4,"$1,159.96 ",3,4,Movie DVD,"Music, Movies and Audio Books",Medium
SO695363,United States,"Saturday, July 25, 2015",S,1609,Product0602039,AW00000435,78,602039,SV DVD 14-Inch Player Portable L100 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen",Southridge Video,Southridge Video,Deluxe,Silver,High,4,"$1,039.96 ",1,4,Movie DVD,"Music, Movies and Audio Books",Medium
SO6531019,United States,"Monday, June 29, 2015",S,1650,Product0602080,AW00000003,145,602080,Contoso DVD 15-Inch Player Portable L200 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd",Contoso,Deluxe,Black,High,4,"$1,159.96 ",4,1,Movie DVD,"Music, Movies and Audio Books",Medium
SO5172110,United States,"Friday, March 6, 2015",S,1649,Product0602079,AW00000650,233,602079,Contoso DVD 14-Inch Player Portable L100 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd",Contoso,Deluxe,Black,High,4,"$1,039.96 ",4,2,Movie DVD,"Music, Movies and Audio Books",Medium
SO517778,United States,"Saturday, September 6, 2014",S,1649,Product0602079,AW00000237,18,602079,Contoso DVD 14-Inch Player Portable L100 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd",Contoso,Deluxe,Black,High,4,"$1,039.96 ",4,3,Movie DVD,"Music, Movies and Audio Books",Medium
SO6950828,United States,"Wednesday, November 25, 2015",S,1983,Product0803001,AW00000433,253,803001,Fabrikam Microwave 1.5CuFt X1100 White,1100-watt 1-1/2-cubic-foot convection microwave oven,"Fabrikam, Inc.",Fabrikam,Deluxe,White,High,4,"$2,663.76 ",0,3,Microwaves,Home Appliances,Medium
SO6525710,United States,"Saturday, October 3, 2015",S,2246,Product0806057,AW00000539,187,806057,WWI Floor Lamp X115 Silver,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt",Wide World Importers,Wide World Importers,Deluxe,Silver,High,4,"$2,543.96 ",4,4,Lamps,Home Appliances,Medium
SO7190217,United States,"Friday, September 11, 2015",S,2310,Product0806121,AW00000061,137,806121,Litware Floor Lamp X1015 Black,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt","Litware, Inc.",Litware,Deluxe,Black,High,4,"$2,543.96 ",3,3,Lamps,Home Appliances,Medium
SO6726040,United States,"Sunday, September 6, 2015",S,2294,Product0806105,AW00000676,40,806105,Proseware Floor Lamp X0115 Grey,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt","Proseware, Inc.",Proseware,Deluxe,Grey,High,4,"$2,543.96 ",3,5,Lamps,Home Appliances,Medium
SO506751,United States,"Tuesday, December 16, 2014",S,2198,Product0806009,AW00000327,315,806009,Adventure Works Floor Lamp X1150 White,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt",Adventure Works,Adventure Works,Deluxe,White,High,4,"$2,543.96 ",4,1,Lamps,Home Appliances,Medium
SO6118413,United States,"Monday, December 8, 2014",S,2334,Product0806145,AW00000599,268,806145,Litware Floor Lamp X1015 Grey,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt","Litware, Inc.",Litware,Deluxe,Grey,High,4,"$2,543.96 ",4,5,Lamps,Home Appliances,Medium
SO552596,United States,"Saturday, October 4, 2014",S,2238,Product0806049,AW00000691,18,806049,WWI Floor Lamp X115 White,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt",Wide World Importers,Wide World Importers,Deluxe,White,High,4,"$2,543.96 ",2,1,Lamps,Home Appliances,Medium
SO571622,United States,"Wednesday, September 17, 2014",S,2310,Product0806121,AW00000476,165,806121,Litware Floor Lamp X1015 Black,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt","Litware, Inc.",Litware,Deluxe,Black,High,4,"$2,543.96 ",3,4,Lamps,Home Appliances,Medium
SO5351861,United States,"Sunday, April 20, 2014",S,2326,Product0806137,AW00000254,269,806137,Litware Floor Lamp X1015 Silver,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt","Litware, Inc.",Litware,Deluxe,Silver,High,4,"$2,543.96 ",4,4,Lamps,Home Appliances,Medium
SO5894419,United States,"Wednesday, March 26, 2014",S,2334,Product0806145,AW00000197,68,806145,Litware Floor Lamp X1015 Grey,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt","Litware, Inc.",Litware,Deluxe,Grey,High,4,"$2,543.96 ",3,3,Lamps,Home Appliances,Medium
SO6728418,United States,"Saturday, April 25, 2015",S,2348,Product0807001,AW00000594,28,807001,Contoso Air conditioner 25000BTU L1672 White,"25,000-BTU air conditioner for large rooms up to 1672 square feet","Contoso, Ltd",Contoso,Deluxe,White,High,4,"$2,543.96 ",3,4,Air Conditioners,Home Appliances,Medium
SO5071223,United States,"Tuesday, February 24, 2015",S,2376,Product0807029,AW00000418,129,807029,Contoso Air conditioner 25000BTU L1672 Blue,"25,000-BTU air conditioner for large rooms up to 1672 square feet","Contoso, Ltd",Contoso,Deluxe,Blue,High,4,"$2,543.96 ",5,4,Air Conditioners,Home Appliances,Medium
SO5345243,United States,"Thursday, January 29, 2015",S,2390,Product0807043,AW00000621,2,807043,Proseware Air conditioner 25000BTU L167 Red,"25,000-BTU air conditioner for large rooms up to 1672 square feet","Proseware, Inc.",Proseware,Deluxe,Red,High,4,"$2,543.96 ",5,4,Air Conditioners,Home Appliances,Medium
SO6315512,United States,"Sunday, January 4, 2015",S,2369,Product0807022,AW00000258,109,807022,Contoso Air conditioner 25000BTU L1672 Grey,"25,000-BTU air conditioner for large rooms up to 1672 square feet","Contoso, Ltd",Contoso,Deluxe,Grey,High,4,"$2,543.96 ",2,3,Air Conditioners,Home Appliances,Medium
SO511111,United States,"Sunday, June 29, 2014",S,2383,Product0807036,AW00000594,14,807036,Proseware Air conditioner 25000BTU L167 White,"25,000-BTU air conditioner for large rooms up to 1672 square feet","Proseware, Inc.",Proseware,Deluxe,White,High,4,"$2,543.96 ",2,4,Air Conditioners,Home Appliances,Medium
SO5899313,United States,"Thursday, February 20, 2014",S,2362,Product0807015,AW00000627,105,807015,Contoso Air conditioner 25000BTU L1672 Silver,"25,000-BTU air conditioner for large rooms up to 1672 square feet","Contoso, Ltd",Contoso,Deluxe,Silver,High,4,"$2,543.96 ",5,2,Air Conditioners,Home Appliances,Medium
SO6941829,United States,"Friday, December 25, 2015",S,1443,Product0503036,AW00000381,310,503036,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Gold","5 MP camera, MP3/Video player, and Micro SD slot-international version with no warranty",The Phone Company,The Phone Company,Deluxe,Gold,High,4,"$2,356.00 ",6,3,Touch Screen Phones,Cell phones,Medium
SO590062,United States,"Saturday, October 18, 2014",S,1443,Product0503036,AW00000576,229,503036,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Gold","5 MP camera, MP3/Video player, and Micro SD slot-international version with no warranty",The Phone Company,The Phone Company,Deluxe,Gold,High,4,"$2,356.00 ",5,4,Touch Screen Phones,Cell phones,Medium
SO535753,United States,"Sunday, August 31, 2014",S,1425,Product0503018,AW00000044,14,503018,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey","Business-oriented Smartphone with windows mobile 6.1 OS, video share service, and mobile banking",The Phone Company,The Phone Company,Deluxe,Grey,High,4,"$2,116.00 ",3,3,Touch Screen Phones,Cell phones,Medium
SO534524,United States,"Friday, June 27, 2014",S,1409,Product0503002,AW00000621,218,503002,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black","GSM/GPRS/EDGE, 1.4''",The Phone Company,The Phone Company,Deluxe,Black,High,4,"$2,356.00 ",5,3,Touch Screen Phones,Cell phones,Medium
SO5345235,United States,"Saturday, May 10, 2014",S,1442,Product0503035,AW00000621,102,503035,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Gold","Video share service, 3.2-megapixel camera/camcorder",The Phone Company,The Phone Company,Deluxe,Gold,High,4,"$2,116.00 ",6,2,Touch Screen Phones,Cell phones,Medium
SO652345,United States,"Wednesday, December 30, 2015",S,917,Product0308175,AW00000182,148,308175,SV 500GB USB 2.0 Portable External Hard Drive X405 White,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,White,Mid,4,$716.00 ,5,3,Computers Accessories,Computers,Small
SO7194721,United States,"Tuesday, August 4, 2015",S,916,Product0308174,AW00000179,287,308174,SV 500GB USB 2.0 Portable External Hard Drive X405 Blue,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Blue,Mid,5,$895.00 ,3,4,Computers Accessories,Computers,Small
SO6941216,United States,"Friday, April 10, 2015",S,916,Product0308174,AW00000328,233,308174,SV 500GB USB 2.0 Portable External Hard Drive X405 Blue,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Blue,Mid,5,$895.00 ,2,2,Computers Accessories,Computers,Small
SO4878025,United States,"Friday, February 6, 2015",S,916,Product0308174,AW00000166,247,308174,SV 500GB USB 2.0 Portable External Hard Drive X405 Blue,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Blue,Mid,2,$358.00 ,2,4,Computers Accessories,Computers,Small
SO511484,United States,"Tuesday, January 27, 2015",S,917,Product0308175,AW00000110,167,308175,SV 500GB USB 2.0 Portable External Hard Drive X405 White,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,White,Mid,1,$179.00 ,5,4,Computers Accessories,Computers,Small
SO4951815,United States,"Wednesday, January 7, 2015",S,918,Product0308176,AW00000054,82,308176,SV 500GB USB 2.0 Portable External Hard Drive X405 Black,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Black,Mid,4,$716.00 ,5,4,Computers Accessories,Computers,Small
SO653115,United States,"Friday, January 2, 2015",S,916,Product0308174,AW00000544,28,308174,SV 500GB USB 2.0 Portable External Hard Drive X405 Blue,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Blue,Mid,3,$537.00 ,4,5,Computers Accessories,Computers,Small
SO7194725,United States,"Monday, December 22, 2014",S,915,Product0308173,AW00000179,256,308173,SV 500GB USB 2.0 Portable External Hard Drive X405 Pink,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Pink,Mid,1,$179.00 ,3,4,Computers Accessories,Computers,Small
SO5169325,United States,"Monday, December 15, 2014",S,918,Product0308176,AW00000206,284,308176,SV 500GB USB 2.0 Portable External Hard Drive X405 Black,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Black,Mid,5,$895.00 ,4,2,Computers Accessories,Computers,Small
SO502605,United States,"Saturday, December 13, 2014",S,918,Product0308176,AW00000531,285,308176,SV 500GB USB 2.0 Portable External Hard Drive X405 Black,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Black,Mid,2,$358.00 ,4,2,Computers Accessories,Computers,Small
SO5066321,United States,"Sunday, November 2, 2014",S,915,Product0308173,AW00000024,277,308173,SV 500GB USB 2.0 Portable External Hard Drive X405 Pink,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Pink,Mid,4,$716.00 ,5,4,Computers Accessories,Computers,Small
SO5180938,United States,"Wednesday, October 29, 2014",S,915,Product0308173,AW00000309,250,308173,SV 500GB USB 2.0 Portable External Hard Drive X405 Pink,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Pink,Mid,2,$358.00 ,3,1,Computers Accessories,Computers,Small
SO491491,United States,"Saturday, October 18, 2014",S,917,Product0308175,AW00000566,11,308175,SV 500GB USB 2.0 Portable External Hard Drive X405 White,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,White,Mid,1,$179.00 ,2,5,Computers Accessories,Computers,Small
SO4982521,United States,"Friday, September 26, 2014",S,918,Product0308176,AW00000125,295,308176,SV 500GB USB 2.0 Portable External Hard Drive X405 Black,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Black,Mid,3,$537.00 ,3,4,Computers Accessories,Computers,Small
SO5109066,United States,"Friday, September 12, 2014",S,916,Product0308174,AW00000475,265,308174,SV 500GB USB 2.0 Portable External Hard Drive X405 Blue,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Blue,Mid,4,$716.00 ,5,2,Computers Accessories,Computers,Small
SO452895,United States,"Wednesday, January 1, 2014",S,917,Product0308175,AW00000099,247,308175,SV 500GB USB 2.0 Portable External Hard Drive X405 White,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,White,Mid,4,$716.00 ,4,3,Computers Accessories,Computers,Small
SO4661012,United States,"Monday, December 30, 2013",S,916,Product0308174,AW00000125,20,308174,SV 500GB USB 2.0 Portable External Hard Drive X405 Blue,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Blue,Mid,2,$358.00 ,4,1,Computers Accessories,Computers,Small
SO450603,United States,"Saturday, December 21, 2013",S,915,Product0308173,AW00000203,77,308173,SV 500GB USB 2.0 Portable External Hard Drive X405 Pink,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Pink,Mid,3,$537.00 ,3,4,Computers Accessories,Computers,Small
SO4805021,United States,"Tuesday, December 17, 2013",S,915,Product0308173,AW00000666,50,308173,SV 500GB USB 2.0 Portable External Hard Drive X405 Pink,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Pink,Mid,3,$537.00 ,4,4,Computers Accessories,Computers,Small
SO4527013,United States,"Thursday, December 12, 2013",S,917,Product0308175,AW00000206,219,308175,SV 500GB USB 2.0 Portable External Hard Drive X405 White,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,White,Mid,1,$179.00 ,5,1,Computers Accessories,Computers,Small
SO455389,United States,"Thursday, December 5, 2013",S,918,Product0308176,AW00000418,2,308176,SV 500GB USB 2.0 Portable External Hard Drive X405 Black,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Black,Mid,5,$895.00 ,3,4,Computers Accessories,Computers,Small
SO4637713,United States,"Tuesday, November 26, 2013",S,917,Product0308175,AW00000003,9,308175,SV 500GB USB 2.0 Portable External Hard Drive X405 White,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,White,Mid,3,$537.00 ,4,5,Computers Accessories,Computers,Small
SO4831016,United States,"Friday, November 22, 2013",S,916,Product0308174,AW00000644,79,308174,SV 500GB USB 2.0 Portable External Hard Drive X405 Blue,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Blue,Mid,3,$537.00 ,5,3,Computers Accessories,Computers,Small
SO4769422,United States,"Friday, November 15, 2013",S,917,Product0308175,AW00000290,30,308175,SV 500GB USB 2.0 Portable External Hard Drive X405 White,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,White,Mid,3,$537.00 ,4,3,Computers Accessories,Computers,Small
SO4635621,United States,"Sunday, October 27, 2013",S,915,Product0308173,AW00000091,200,308173,SV 500GB USB 2.0 Portable External Hard Drive X405 Pink,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",Southridge Video,Southridge Video,Deluxe,Pink,Mid,1,$179.00 ,6,4,Computers Accessories,Computers,Small
